timestamp,host,process,pid,message,raw,user,source_ip,template
2026-07-15 09:15:11,server1,sshd,1575,Accepted password for alice from 10.0.0.143 port 51229 ssh2,Jul 15 09:15:11 server1 sshd[1575]: Accepted password for alice from 10.0.0.143 port 51229 ssh2,alice,10.0.0.143,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 09:15:12,server1,sshd,1575,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 09:15:12 server1 sshd[1575]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 09:19:00,server1,sshd,1551,Accepted password for carol from 10.0.2.183 port 58751 ssh2,Jul 15 09:19:00 server1 sshd[1551]: Accepted password for carol from 10.0.2.183 port 58751 ssh2,carol,10.0.2.183,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-15 09:19:01,server1,sshd,1551,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 15 09:19:01 server1 sshd[1551]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-15 09:20:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 15 09:20:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-15 09:29:00,server1,sshd,1097,Accepted password for admin from 10.0.10.99 port 60485 ssh2,Jul 15 09:29:00 server1 sshd[1097]: Accepted password for admin from 10.0.10.99 port 60485 ssh2,admin,10.0.10.99,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 09:44:00,server1,sshd,1103,Accepted password for admin from 198.51.100.238 port 53598 ssh2,Jul 15 09:44:00 server1 sshd[1103]: Accepted password for admin from 198.51.100.238 port 53598 ssh2,admin,198.51.100.238,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 09:48:07,server1,sshd,2816,Accepted password for alice from 10.0.0.152 port 61960 ssh2,Jul 15 09:48:07 server1 sshd[2816]: Accepted password for alice from 10.0.0.152 port 61960 ssh2,alice,10.0.0.152,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 09:48:08,server1,sshd,2816,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 09:48:08 server1 sshd[2816]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 09:50:00,server1,CRON,1743,(root) CMD (/usr/lib/php/sessionclean),Jul 15 09:50:00 server1 CRON[1743]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-15 10:04:00,server1,sshd,1818,Failed password for admin from 10.0.10.214 port 62536 ssh2,Jul 15 10:04:00 server1 sshd[1818]: Failed password for admin from 10.0.10.214 port 62536 ssh2,admin,10.0.10.214,Failed password for admin from <IP> port <PORT> ssh2
2026-07-15 10:11:22,server1,sshd,1823,pam_unix(sshd:session): session closed for user alice,Jul 15 10:11:22 server1 sshd[1823]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-15 10:17:00,server1,sshd,1036,Failed password for oracle from 192.0.2.110 port 55881 ssh2,Jul 15 10:17:00 server1 sshd[1036]: Failed password for oracle from 192.0.2.110 port 55881 ssh2,oracle,192.0.2.110,Failed password for oracle from <IP> port <PORT> ssh2
2026-07-15 10:17:06,server1,sshd,1037,Failed password for www-data from 192.0.2.110 port 54333 ssh2,Jul 15 10:17:06 server1 sshd[1037]: Failed password for www-data from 192.0.2.110 port 54333 ssh2,www-data,192.0.2.110,Failed password for www-data from <IP> port <PORT> ssh2
2026-07-15 10:17:11,server1,sshd,1039,Failed password for test from 192.0.2.110 port 58785 ssh2,Jul 15 10:17:11 server1 sshd[1039]: Failed password for test from 192.0.2.110 port 58785 ssh2,test,192.0.2.110,Failed password for test from <IP> port <PORT> ssh2
2026-07-15 10:17:16,server1,sshd,1048,Failed password for root from 192.0.2.110 port 51291 ssh2,Jul 15 10:17:16 server1 sshd[1048]: Failed password for root from 192.0.2.110 port 51291 ssh2,root,192.0.2.110,Failed password for root from <IP> port <PORT> ssh2
2026-07-15 10:17:20,server1,sshd,1054,Failed password for support from 192.0.2.110 port 63588 ssh2,Jul 15 10:17:20 server1 sshd[1054]: Failed password for support from 192.0.2.110 port 63588 ssh2,support,192.0.2.110,Failed password for support from <IP> port <PORT> ssh2
2026-07-15 10:17:26,server1,sshd,1056,Failed password for ftpuser from 192.0.2.110 port 53150 ssh2,Jul 15 10:17:26 server1 sshd[1056]: Failed password for ftpuser from 192.0.2.110 port 53150 ssh2,ftpuser,192.0.2.110,Failed password for ftpuser from <IP> port <PORT> ssh2
2026-07-15 10:35:38,server1,sshd,2821,Accepted password for alice from 10.0.0.155 port 61815 ssh2,Jul 15 10:35:38 server1 sshd[2821]: Accepted password for alice from 10.0.0.155 port 61815 ssh2,alice,10.0.0.155,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 10:35:39,server1,sshd,2821,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 10:35:39 server1 sshd[2821]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 10:36:00,server1,systemd,1,Reloading system manager configuration.,Jul 15 10:36:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-15 10:45:21,server1,sshd,1346,Accepted password for admin from 10.0.10.54 port 61263 ssh2,Jul 15 10:45:21 server1 sshd[1346]: Accepted password for admin from 10.0.10.54 port 61263 ssh2,admin,10.0.10.54,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 10:45:22,server1,sshd,1346,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 15 10:45:22 server1 sshd[1346]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-15 10:49:00,server1,CRON,1819,(root) CMD (run-parts /etc/cron.hourly),Jul 15 10:49:00 server1 CRON[1819]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-15 10:53:00,server1,CRON,2193,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 15 10:53:00 server1 CRON[2193]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-15 10:54:00,server1,sshd,1551,pam_unix(sshd:session): session closed for user carol,Jul 15 10:54:00 server1 sshd[1551]: pam_unix(sshd:session): session closed for user carol,carol,,pam_unix(sshd:session): session closed for user carol
2026-07-15 11:05:15,server1,sshd,1561,Accepted password for admin from 10.0.10.32 port 59143 ssh2,Jul 15 11:05:15 server1 sshd[1561]: Accepted password for admin from 10.0.10.32 port 59143 ssh2,admin,10.0.10.32,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 11:05:16,server1,sshd,1561,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 15 11:05:16 server1 sshd[1561]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-15 11:12:11,server1,sshd,1952,Accepted password for bob from 10.0.1.156 port 52504 ssh2,Jul 15 11:12:11 server1 sshd[1952]: Accepted password for bob from 10.0.1.156 port 52504 ssh2,bob,10.0.1.156,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 11:12:12,server1,sshd,1952,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 11:12:12 server1 sshd[1952]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 11:42:25,server1,sshd,1609,Accepted password for dave from 10.0.3.210 port 62460 ssh2,Jul 15 11:42:25 server1 sshd[1609]: Accepted password for dave from 10.0.3.210 port 62460 ssh2,dave,10.0.3.210,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 11:42:26,server1,sshd,1609,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 11:42:26 server1 sshd[1609]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 11:46:37,server1,sshd,1548,Accepted password for dave from 10.0.3.196 port 58595 ssh2,Jul 15 11:46:37 server1 sshd[1548]: Accepted password for dave from 10.0.3.196 port 58595 ssh2,dave,10.0.3.196,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 11:46:38,server1,sshd,1548,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 11:46:38 server1 sshd[1548]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 11:59:00,server1,CRON,2121,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 15 11:59:00 server1 CRON[2121]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-15 12:01:00,server1,CRON,2662,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 15 12:01:00 server1 CRON[2662]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-15 12:09:05,server1,sshd,1901,pam_unix(sshd:session): session closed for user admin,Jul 15 12:09:05 server1 sshd[1901]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-15 12:26:00,server1,CRON,1852,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 15 12:26:00 server1 CRON[1852]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-15 12:27:26,server1,sshd,1271,Accepted password for dave from 10.0.3.121 port 64153 ssh2,Jul 15 12:27:26 server1 sshd[1271]: Accepted password for dave from 10.0.3.121 port 64153 ssh2,dave,10.0.3.121,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 12:27:27,server1,sshd,1271,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 12:27:27 server1 sshd[1271]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 12:33:57,server1,sshd,2189,Accepted password for bob from 10.0.1.74 port 63859 ssh2,Jul 15 12:33:57 server1 sshd[2189]: Accepted password for bob from 10.0.1.74 port 63859 ssh2,bob,10.0.1.74,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 12:33:58,server1,sshd,2189,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 12:33:58 server1 sshd[2189]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 12:39:44,server1,sshd,1693,Accepted password for carol from 10.0.2.103 port 60646 ssh2,Jul 15 12:39:44 server1 sshd[1693]: Accepted password for carol from 10.0.2.103 port 60646 ssh2,carol,10.0.2.103,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-15 12:39:45,server1,sshd,1693,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 15 12:39:45 server1 sshd[1693]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-15 12:43:40,server1,sshd,2936,Accepted password for dave from 10.0.3.242 port 60562 ssh2,Jul 15 12:43:40 server1 sshd[2936]: Accepted password for dave from 10.0.3.242 port 60562 ssh2,dave,10.0.3.242,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 12:43:41,server1,sshd,2936,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 12:43:41 server1 sshd[2936]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 12:50:00,server1,sshd,2256,Failed password for dave from 10.0.3.88 port 59139 ssh2,Jul 15 12:50:00 server1 sshd[2256]: Failed password for dave from 10.0.3.88 port 59139 ssh2,dave,10.0.3.88,Failed password for dave from <IP> port <PORT> ssh2
2026-07-15 13:02:00,server1,CRON,1674,(root) CMD (/usr/lib/php/sessionclean),Jul 15 13:02:00 server1 CRON[1674]: (root) CMD (/usr/lib/php/sessionclean),unknown,,(root) CMD (/usr/lib/php/sessionclean)
2026-07-15 13:02:25,server1,sshd,1609,pam_unix(sshd:session): session closed for user dave,Jul 15 13:02:25 server1 sshd[1609]: pam_unix(sshd:session): session closed for user dave,dave,,pam_unix(sshd:session): session closed for user dave
2026-07-15 13:09:26,server1,sshd,2290,Accepted password for carol from 10.0.2.178 port 53340 ssh2,Jul 15 13:09:26 server1 sshd[2290]: Accepted password for carol from 10.0.2.178 port 53340 ssh2,carol,10.0.2.178,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-15 13:09:27,server1,sshd,2290,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 15 13:09:27 server1 sshd[2290]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-15 13:21:00,server1,systemd,1,Reloading system manager configuration.,Jul 15 13:21:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-15 13:32:02,server1,sshd,2259,Accepted password for admin from 10.0.10.13 port 50637 ssh2,Jul 15 13:32:02 server1 sshd[2259]: Accepted password for admin from 10.0.10.13 port 50637 ssh2,admin,10.0.10.13,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 13:32:03,server1,sshd,2259,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 15 13:32:03 server1 sshd[2259]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-15 13:36:53,server1,sshd,2493,Accepted password for bob from 10.0.1.64 port 58180 ssh2,Jul 15 13:36:53 server1 sshd[2493]: Accepted password for bob from 10.0.1.64 port 58180 ssh2,bob,10.0.1.64,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 13:36:54,server1,sshd,2493,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 13:36:54 server1 sshd[2493]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 13:39:00,server1,CRON,2809,(root) CMD (/usr/local/bin/backup-nightly.sh),Jul 15 13:39:00 server1 CRON[2809]: (root) CMD (/usr/local/bin/backup-nightly.sh),unknown,,(root) CMD (/usr/local/bin/backup-nightly.sh)
2026-07-15 13:59:11,server1,sshd,1575,pam_unix(sshd:session): session closed for user alice,Jul 15 13:59:11 server1 sshd[1575]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-15 14:07:00,server1,sshd,1642,Failed password for alice from 10.0.0.167 port 63633 ssh2,Jul 15 14:07:00 server1 sshd[1642]: Failed password for alice from 10.0.0.167 port 63633 ssh2,alice,10.0.0.167,Failed password for alice from <IP> port <PORT> ssh2
2026-07-15 14:08:07,server1,sshd,2816,pam_unix(sshd:session): session closed for user alice,Jul 15 14:08:07 server1 sshd[2816]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-15 14:09:04,server1,sshd,2585,Accepted password for carol from 10.0.2.44 port 57121 ssh2,Jul 15 14:09:04 server1 sshd[2585]: Accepted password for carol from 10.0.2.44 port 57121 ssh2,carol,10.0.2.44,Accepted password for carol from <IP> port <PORT> ssh2
2026-07-15 14:09:05,server1,sshd,2585,pam_unix(sshd:session): session opened for user carol by (uid=0),Jul 15 14:09:05 server1 sshd[2585]: pam_unix(sshd:session): session opened for user carol by (uid=0),carol,,pam_unix(sshd:session): session opened for user carol by (uid=<NUM>)
2026-07-15 14:20:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 15 14:20:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-15 14:23:03,server1,sshd,2506,Accepted password for admin from 10.0.10.160 port 60448 ssh2,Jul 15 14:23:03 server1 sshd[2506]: Accepted password for admin from 10.0.10.160 port 60448 ssh2,admin,10.0.10.160,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 14:23:04,server1,sshd,2506,pam_unix(sshd:session): session opened for user admin by (uid=0),Jul 15 14:23:04 server1 sshd[2506]: pam_unix(sshd:session): session opened for user admin by (uid=0),admin,,pam_unix(sshd:session): session opened for user admin by (uid=<NUM>)
2026-07-15 14:39:54,server1,sshd,1421,Accepted password for bob from 10.0.1.198 port 51193 ssh2,Jul 15 14:39:54 server1 sshd[1421]: Accepted password for bob from 10.0.1.198 port 51193 ssh2,bob,10.0.1.198,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 14:39:55,server1,sshd,1421,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 14:39:55 server1 sshd[1421]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 14:42:21,server1,sshd,1346,pam_unix(sshd:session): session closed for user admin,Jul 15 14:42:21 server1 sshd[1346]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-15 15:08:00,server1,sshd,2429,Failed password for dave from 10.0.3.188 port 53648 ssh2,Jul 15 15:08:00 server1 sshd[2429]: Failed password for dave from 10.0.3.188 port 53648 ssh2,dave,10.0.3.188,Failed password for dave from <IP> port <PORT> ssh2
2026-07-15 15:09:00,server1,systemd,1,Reloading system manager configuration.,Jul 15 15:09:00 server1 systemd[1]: Reloading system manager configuration.,unknown,,Reloading system manager configuration.
2026-07-15 15:09:15,server1,sshd,2527,Accepted password for alice from 10.0.0.51 port 60154 ssh2,Jul 15 15:09:15 server1 sshd[2527]: Accepted password for alice from 10.0.0.51 port 60154 ssh2,alice,10.0.0.51,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 15:09:16,server1,sshd,2527,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 15:09:16 server1 sshd[2527]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 15:11:00,server1,sshd,2655,Failed password for bob from 10.0.1.143 port 52623 ssh2,Jul 15 15:11:00 server1 sshd[2655]: Failed password for bob from 10.0.1.143 port 52623 ssh2,bob,10.0.1.143,Failed password for bob from <IP> port <PORT> ssh2
2026-07-15 15:23:03,server1,sshd,2506,pam_unix(sshd:session): session closed for user admin,Jul 15 15:23:03 server1 sshd[2506]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-15 15:25:00,server1,systemd,1,Started Session 84 of user bob.,Jul 15 15:25:00 server1 systemd[1]: Started Session 84 of user bob.,bob,,Started Session <NUM> of user bob.
2026-07-15 15:49:00,server1,CRON,2898,(root) CMD (run-parts /etc/cron.hourly),Jul 15 15:49:00 server1 CRON[2898]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-15 15:57:00,server1,CRON,2024,(root) CMD (run-parts /etc/cron.hourly),Jul 15 15:57:00 server1 CRON[2024]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-15 16:19:15,server1,sshd,1561,pam_unix(sshd:session): session closed for user admin,Jul 15 16:19:15 server1 sshd[1561]: pam_unix(sshd:session): session closed for user admin,admin,,pam_unix(sshd:session): session closed for user admin
2026-07-15 16:29:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 15 16:29:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-15 16:41:40,server1,sshd,2936,pam_unix(sshd:session): session closed for user dave,Jul 15 16:41:40 server1 sshd[2936]: pam_unix(sshd:session): session closed for user dave,dave,,pam_unix(sshd:session): session closed for user dave
2026-07-15 16:47:34,server1,sshd,1309,Accepted password for alice from 10.0.0.17 port 62254 ssh2,Jul 15 16:47:34 server1 sshd[1309]: Accepted password for alice from 10.0.0.17 port 62254 ssh2,alice,10.0.0.17,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 16:47:35,server1,sshd,1309,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 16:47:35 server1 sshd[1309]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 17:23:00,server1,systemd,1,Starting Daily apt upgrade and clean activities...,Jul 15 17:23:00 server1 systemd[1]: Starting Daily apt upgrade and clean activities...,unknown,,Starting Daily apt upgrade and clean activities...
2026-07-15 17:31:00,server1,CRON,2451,(root) CMD (run-parts /etc/cron.hourly),Jul 15 17:31:00 server1 CRON[2451]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-15 17:33:14,server1,sshd,2445,Accepted password for bob from 10.0.1.107 port 54923 ssh2,Jul 15 17:33:14 server1 sshd[2445]: Accepted password for bob from 10.0.1.107 port 54923 ssh2,bob,10.0.1.107,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 17:33:15,server1,sshd,2445,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 17:33:15 server1 sshd[2445]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 17:38:38,server1,sshd,2466,Accepted password for dave from 10.0.3.12 port 64313 ssh2,Jul 15 17:38:38 server1 sshd[2466]: Accepted password for dave from 10.0.3.12 port 64313 ssh2,dave,10.0.3.12,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 17:38:39,server1,sshd,2466,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 17:38:39 server1 sshd[2466]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 17:43:11,server1,sshd,1952,pam_unix(sshd:session): session closed for user bob,Jul 15 17:43:11 server1 sshd[1952]: pam_unix(sshd:session): session closed for user bob,bob,,pam_unix(sshd:session): session closed for user bob
2026-07-15 17:44:00,server1,sshd,1999,Failed password for carol from 10.0.2.171 port 56421 ssh2,Jul 15 17:44:00 server1 sshd[1999]: Failed password for carol from 10.0.2.171 port 56421 ssh2,carol,10.0.2.171,Failed password for carol from <IP> port <PORT> ssh2
2026-07-15 17:55:15,server1,sshd,1315,Accepted password for alice from 10.0.0.105 port 51964 ssh2,Jul 15 17:55:15 server1 sshd[1315]: Accepted password for alice from 10.0.0.105 port 51964 ssh2,alice,10.0.0.105,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 17:55:16,server1,sshd,1315,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 17:55:16 server1 sshd[1315]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 18:26:15,server1,sshd,2527,pam_unix(sshd:session): session closed for user alice,Jul 15 18:26:15 server1 sshd[2527]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-15 18:30:00,server1,systemd,1,Started Session 53 of user dave.,Jul 15 18:30:00 server1 systemd[1]: Started Session 53 of user dave.,dave,,Started Session <NUM> of user dave.
2026-07-15 18:33:26,server1,sshd,1271,pam_unix(sshd:session): session closed for user dave,Jul 15 18:33:26 server1 sshd[1271]: pam_unix(sshd:session): session closed for user dave,dave,,pam_unix(sshd:session): session closed for user dave
2026-07-15 18:34:00,server1,sshd,1029,Accepted password for admin from 10.0.10.109 port 59654 ssh2,Jul 15 18:34:00 server1 sshd[1029]: Accepted password for admin from 10.0.10.109 port 59654 ssh2,admin,10.0.10.109,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 18:35:00,server1,CRON,1358,(root) CMD (run-parts /etc/cron.hourly),Jul 15 18:35:00 server1 CRON[1358]: (root) CMD (run-parts /etc/cron.hourly),unknown,,(root) CMD (run-parts /etc/cron.hourly)
2026-07-15 18:49:00,server1,sshd,1030,Accepted password for admin from 203.0.113.116 port 63261 ssh2,Jul 15 18:49:00 server1 sshd[1030]: Accepted password for admin from 203.0.113.116 port 63261 ssh2,admin,203.0.113.116,Accepted password for admin from <IP> port <PORT> ssh2
2026-07-15 18:59:04,server1,sshd,2585,pam_unix(sshd:session): session closed for user carol,Jul 15 18:59:04 server1 sshd[2585]: pam_unix(sshd:session): session closed for user carol,carol,,pam_unix(sshd:session): session closed for user carol
2026-07-15 19:07:26,server1,sshd,2290,pam_unix(sshd:session): session closed for user carol,Jul 15 19:07:26 server1 sshd[2290]: pam_unix(sshd:session): session closed for user carol,carol,,pam_unix(sshd:session): session closed for user carol
2026-07-15 19:08:57,server1,sshd,2189,pam_unix(sshd:session): session closed for user bob,Jul 15 19:08:57 server1 sshd[2189]: pam_unix(sshd:session): session closed for user bob,bob,,pam_unix(sshd:session): session closed for user bob
2026-07-15 19:18:47,server1,sshd,1760,Accepted password for dave from 10.0.3.224 port 55549 ssh2,Jul 15 19:18:47 server1 sshd[1760]: Accepted password for dave from 10.0.3.224 port 55549 ssh2,dave,10.0.3.224,Accepted password for dave from <IP> port <PORT> ssh2
2026-07-15 19:18:48,server1,sshd,1760,pam_unix(sshd:session): session opened for user dave by (uid=0),Jul 15 19:18:48 server1 sshd[1760]: pam_unix(sshd:session): session opened for user dave by (uid=0),dave,,pam_unix(sshd:session): session opened for user dave by (uid=<NUM>)
2026-07-15 19:34:15,server1,sshd,1315,pam_unix(sshd:session): session closed for user alice,Jul 15 19:34:15 server1 sshd[1315]: pam_unix(sshd:session): session closed for user alice,alice,,pam_unix(sshd:session): session closed for user alice
2026-07-15 19:34:30,server1,sshd,2455,Accepted password for bob from 10.0.1.63 port 63915 ssh2,Jul 15 19:34:30 server1 sshd[2455]: Accepted password for bob from 10.0.1.63 port 63915 ssh2,bob,10.0.1.63,Accepted password for bob from <IP> port <PORT> ssh2
2026-07-15 19:34:31,server1,sshd,2455,pam_unix(sshd:session): session opened for user bob by (uid=0),Jul 15 19:34:31 server1 sshd[2455]: pam_unix(sshd:session): session opened for user bob by (uid=0),bob,,pam_unix(sshd:session): session opened for user bob by (uid=<NUM>)
2026-07-15 19:48:14,server1,sshd,2712,Accepted password for alice from 10.0.0.76 port 50535 ssh2,Jul 15 19:48:14 server1 sshd[2712]: Accepted password for alice from 10.0.0.76 port 50535 ssh2,alice,10.0.0.76,Accepted password for alice from <IP> port <PORT> ssh2
2026-07-15 19:48:15,server1,sshd,2712,pam_unix(sshd:session): session opened for user alice by (uid=0),Jul 15 19:48:15 server1 sshd[2712]: pam_unix(sshd:session): session opened for user alice by (uid=0),alice,,pam_unix(sshd:session): session opened for user alice by (uid=<NUM>)
2026-07-15 19:49:00,server1,systemd,1,Starting Cleanup of Temporary Directories...,Jul 15 19:49:00 server1 systemd[1]: Starting Cleanup of Temporary Directories...,unknown,,Starting Cleanup of Temporary Directories...
2026-07-15 19:55:02,server1,sshd,1362,Accepted password for carol from 10.0.2.232 port 55862 ssh2,Jul 15 19:55:02 server1 sshd[1362]: Accepted password for carol from 10.0.2.232 port 55862 ssh2,carol,10.0.2.232,Accepted password for carol from <IP> port <PORT> ssh2
